
---------- Begin Simulation Statistics ----------
simSeconds                                   0.107166                       # Number of seconds simulated (Second)
simTicks                                 107165610000                       # Number of ticks simulated (Tick)
finalTick                                107165610000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    377.92                       # Real time elapsed on the host (Second)
hostTickRate                                283564239                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     675112                       # Number of bytes of host memory used (Byte)
simInsts                                     68592618                       # Number of instructions simulated (Count)
simOps                                       68594058                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   181499                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     181502                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        107165611                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.562349                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.640062                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       103152338                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     6844                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       91526575                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  45154                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             34565123                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19412224                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 748                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           107098413                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.854603                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.455938                       # Number of insts issued each cycle (Count)
system.cpu.icache.tags.tagsInUse           254.350143                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs             14838417                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               6956                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs            2133.182432                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               87500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   254.350143                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.993555                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.993555                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          256                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0          104                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2           78                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3           26                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4           48                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses           29685410                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses          29685410                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 107165610000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                    669470                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    4297799                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                 32556088                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              103159182                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                14291                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 43080427                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                10571057                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                  3917                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                      4060                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                 32586096                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents          16910                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         334142                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       380450                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               714592                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                 89127808                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                88757183                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  64900833                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  70876272                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        0.828224                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.915692                       # Average fanout of values written-back ((Count/Count))
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED 107165610000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 107165610000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                    15399111                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                14507156                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                58529                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation               16910                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                3334602                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                    1                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                 117529                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples           28573271                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean             10.803161                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            26.175821                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9               25461292     89.11%     89.11% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19               177938      0.62%     89.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                84014      0.29%     90.03% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                83644      0.29%     90.32% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49               125038      0.44%     90.76% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                79012      0.28%     91.03% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                77441      0.27%     91.30% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79              1657116      5.80%     97.10% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89               229130      0.80%     97.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99               238848      0.84%     98.74% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109             223259      0.78%     99.52% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119              29061      0.10%     99.62% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129              13640      0.05%     99.67% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139              19231      0.07%     99.74% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149              12666      0.04%     99.78% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159               6127      0.02%     99.80% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169               3939      0.01%     99.82% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179               2214      0.01%     99.83% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189               1453      0.01%     99.83% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199               1199      0.00%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                941      0.00%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219               1393      0.00%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229               1129      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239               1251      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249               1406      0.00%     99.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259               1837      0.01%     99.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269               2326      0.01%     99.87% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279               2809      0.01%     99.88% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289               3551      0.01%     99.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299               4051      0.01%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows            26315      0.09%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              714                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total             28573271                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.readHits                         0                       # read hits (Count)
system.cpu.mmu.dtb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.dtb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.dtb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.dtb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.dtb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.dtb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.dtb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.dtb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 107165610000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.readHits                         0                       # read hits (Count)
system.cpu.mmu.itb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.itb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.itb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.itb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.itb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.itb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.itb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.itb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 107165610000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 107165610000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                 669470                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                 10019997                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                36952604                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles         196874                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                  15369156                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles              43890312                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts              105410864                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                  4387                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                2386163                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents               42893976                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                 259223                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands            82218923                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   124210412                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                120895046                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                       990                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              53356801                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                 28862122                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                    2454                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                2598                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  24951246                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                        201361857                       # The number of ROB reads (Count)
system.cpu.rob.writes                       211483182                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 68592618                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   68594058                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   340                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                   5186                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                 113737                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                    118923                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                  5186                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                113737                       # number of overall hits (Count)
system.l2.overallHits::total                   118923                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 1771                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data              1821082                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                 1822853                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                1771                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data             1821082                       # number of overall misses (Count)
system.l2.overallMisses::total                1822853                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst       146886500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data    143003402000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total       143150288500                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst      146886500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data   143003402000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total      143150288500                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst               6957                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data            1934819                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total               1941776                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst              6957                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data           1934819                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total              1941776                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.254564                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.941216                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.938756                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.254564                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.941216                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.938756                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 82939.864483                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 78526.613299                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    78530.901011                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 82939.864483                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 78526.613299                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   78530.901011                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks               251651                       # number of writebacks (Count)
system.l2.writebacks::total                    251651                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.inst             1771                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data          1821082                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total             1822853                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            1771                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data         1821082                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total            1822853                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst    129186500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data 124792582000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total   124921768500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst    129186500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data 124792582000                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total  124921768500                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu.inst       0.254564                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.941216                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::total          0.938756                       # mshr miss ratio for demand accesses (Ratio)
system.l2.overallMshrMissRate::cpu.inst      0.254564                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.data      0.941216                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::total         0.938756                       # mshr miss ratio for overall accesses (Ratio)
system.l2.demandAvgMshrMissLatency::cpu.inst 72945.511011                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::cpu.data 68526.613299                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::total 68530.906497                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.inst 72945.511011                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.data 68526.613299                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::total 68530.906497                       # average overall mshr miss latency ((Tick/Count))
system.l2.replacements                        1934786                       # number of replacements (Count)
system.l2.CleanEvict.mshrMisses::writebacks       571938                       # number of CleanEvict MSHR misses (Count)
system.l2.CleanEvict.mshrMisses::total         571938                       # number of CleanEvict MSHR misses (Count)
system.l2.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2.InvalidateReq.misses::cpu.data           54                       # number of InvalidateReq misses (Count)
system.l2.InvalidateReq.misses::total              54                       # number of InvalidateReq misses (Count)
system.l2.InvalidateReq.accesses::cpu.data           54                       # number of InvalidateReq accesses(hits+misses) (Count)
system.l2.InvalidateReq.accesses::total            54                       # number of InvalidateReq accesses(hits+misses) (Count)
system.l2.InvalidateReq.missRate::cpu.data            1                       # miss rate for InvalidateReq accesses (Ratio)
system.l2.InvalidateReq.missRate::total             1                       # miss rate for InvalidateReq accesses (Ratio)
system.l2.InvalidateReq.mshrMisses::cpu.data           54                       # number of InvalidateReq MSHR misses (Count)
system.l2.InvalidateReq.mshrMisses::total           54                       # number of InvalidateReq MSHR misses (Count)
system.l2.InvalidateReq.mshrMissLatency::cpu.data      1048000                       # number of InvalidateReq MSHR miss ticks (Tick)
system.l2.InvalidateReq.mshrMissLatency::total      1048000                       # number of InvalidateReq MSHR miss ticks (Tick)
system.l2.InvalidateReq.mshrMissRate::cpu.data            1                       # mshr miss rate for InvalidateReq accesses (Ratio)
system.l2.InvalidateReq.mshrMissRate::total            1                       # mshr miss rate for InvalidateReq accesses (Ratio)
system.l2.InvalidateReq.avgMshrMissLatency::cpu.data 19407.407407                       # average InvalidateReq mshr miss latency ((Tick/Count))
system.l2.InvalidateReq.avgMshrMissLatency::total 19407.407407                       # average InvalidateReq mshr miss latency ((Tick/Count))
system.l2.ReadCleanReq.hits::cpu.inst            5186                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.hits::total               5186                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.misses::cpu.inst          1771                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.misses::total             1771                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.missLatency::cpu.inst    146886500                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.missLatency::total    146886500                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.accesses::cpu.inst         6957                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.accesses::total           6957                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.missRate::cpu.inst     0.254564                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.missRate::total       0.254564                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMissLatency::cpu.inst 82939.864483                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMissLatency::total 82939.864483                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.mshrMisses::cpu.inst         1771                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMisses::total         1771                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMissLatency::cpu.inst    129186500                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissLatency::total    129186500                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissRate::cpu.inst     0.254564                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.mshrMissRate::total     0.254564                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMshrMissLatency::cpu.inst 72945.511011                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMshrMissLatency::total 72945.511011                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.hits::cpu.data              26102                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.hits::total                 26102                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.misses::cpu.data           112096                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.misses::total              112096                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.missLatency::cpu.data   8110594500                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.missLatency::total     8110594500                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.accesses::cpu.data         138198                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.accesses::total            138198                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.missRate::cpu.data       0.811126                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.missRate::total          0.811126                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMissLatency::cpu.data 72354.004603                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.avgMissLatency::total 72354.004603                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.mshrMisses::cpu.data       112096                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMisses::total          112096                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMissLatency::cpu.data   6989634500                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissLatency::total   6989634500                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissRate::cpu.data     0.811126                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.mshrMissRate::total      0.811126                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMshrMissLatency::cpu.data 62354.004603                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.avgMshrMissLatency::total 62354.004603                       # average ReadExReq mshr miss latency ((Tick/Count))
